fecha_hora;idelem;intensidad;ocupacion;carga;nivelServicio;error;st_x;st_y
13/12/2020 12:40:07;5833;200;3;28;1;N;443935,329260428;4471564,75050196
13/12/2020 12:40:07;5834;160;3;34;1;N;444118,383608636;4471610,11258053
13/12/2020 12:40:07;5835;140;2;21;0;N;444047,450044525;4471514,40398806
13/12/2020 12:40:07;5836;520;5;36;1;N;444475,761367533;4471498,27911374
13/12/2020 12:40:07;5837;600;5;39;1;N;444552,886739075;4471307,53099385
13/12/2020 12:40:07;5838;460;4;26;1;N;445255,343346587;4471186,32168827
13/12/2020 12:40:07;5839;720;2;29;1;N;445503,690709951;4471051,31544672
13/12/2020 12:40:07;5840;700;2;30;1;N;445537,143502529;4471017,19250484
13/12/2020 12:40:07;6945;1340;13;43;1;N;445738,335670013;4470912,86967811
13/12/2020 12:40:07;5842;1260;10;43;1;N;445921,57647639;4470791,9345711
13/12/2020 12:40:07;5844;1140;9;39;1;N;446080,164036319;4470718,83101668
13/12/2020 12:40:07;5846;280;2;25;0;S;445394,171845522;4471240,41481214
13/12/2020 12:40:07;5847;240;3;46;1;N;445309,726577804;4471054,97445974
13/12/2020 12:40:07;5848;220;51;37;1;S;445700,778279067;4471070,04451489
13/12/2020 12:40:07;3428;140;58;46;1;N;445586,423789845;4470848,00483001
13/12/2020 12:40:07;5849;560;5;32;1;N;446105,087538834;4470827,98447019
13/12/2020 12:40:07;5850;440;52;46;1;S;443657,761371721;4471865,4738231
13/12/2020 12:40:07;5852;420;11;47;1;N;443326,533991351;4472037,99197527
13/12/2020 12:40:07;5853;360;11;50;1;N;443363,523219179;4472139,02157273
13/12/2020 12:40:07;5854;440;10;40;1;N;443840,857296948;4471744,74988136
13/12/2020 12:40:07;5855;440;3;34;1;N;443509,63533348;4471974,97779272
13/12/2020 12:40:07;5856;300;1;27;1;S;444613,394446968;4471405,35149808
13/12/2020 12:40:07;5857;260;1;20;0;S;444769,006586541;4471385,26937378
13/12/2020 12:40:07;5858;300;1;30;1;N;444931,2198712;4471370,19768051
13/12/2020 12:40:07;5859;240;2;26;1;N;444798,778933864;4471386,48316021
13/12/2020 12:40:07;5860;360;2;28;1;N;444196,681168993;4471495,7348837
13/12/2020 12:40:07;5841;1220;11;38;1;N;445984,11498267;4470767,2565431
13/12/2020 12:40:07;9840;260;2;27;1;N;445014,868466905;4471326,7592047
13/12/2020 12:40:07;6947;560;1;29;1;N;445249,496404922;4471232,45232933
13/12/2020 12:40:07;6946;1180;9;42;1;N;445691,547566608;4470926,38903226
13/12/2020 12:40:07;10063;240;1;24;0;N;444946,209299309;4472075,80903818
13/12/2020 12:40:07;10064;200;1;12;0;N;444808,41643769;4471945,64192268
13/12/2020 12:40:07;5864;60;21;27;1;N;445235,831479017;4471173,45377185
13/12/2020 12:40:07;5865;100;50;49;1;N;445775,725219944;4470858,57504924
13/12/2020 12:40:07;5867;0;0;8;0;S;444684,144843873;4472571,18682016
13/12/2020 12:40:07;5868;0;98;47;1;S;443592,649991563;4471889,50586776
13/12/2020 12:40:07;5869;120;32;50;1;S;443630,274422703;4471861,57592001
13/12/2020 12:40:07;9856;340;23;23;0;N;443113,575796274;4472121,47965732
13/12/2020 12:40:07;5907;0;98;48;1;S;444128,086569451;4475872,13909548
13/12/2020 12:40:07;5908;860;6;41;1;N;444162,730140015;4475886,77281678
13/12/2020 12:40:07;5909;0;98;48;1;S;444251,142699255;4475894,49704636
13/12/2020 12:40:07;5910;640;13;55;2;N;444329,918381439;4475915,1873742
13/12/2020 12:40:07;5911;0;98;48;1;S;444435,782668456;4475927,06271731
13/12/2020 12:40:07;5912;520;11;55;2;N;444515,90399203;4475947,64157232
13/12/2020 12:40:07;5913;180;2;46;1;N;444658,440579736;4475971,98912551
13/12/2020 12:40:07;5914;499;55;46;1;N;444938,536548563;4476014,64849534
13/12/2020 12:40:07;5915;0;0;23;0;S;445086,584186032;4476071,16754542
13/12/2020 12:40:07;5916;440;57;42;1;N;445043,979609795;4476039,40973219
13/12/2020 12:40:07;10003;240;83;49;1;N;445177,826233174;4476128,41198199
13/12/2020 12:40:07;5918;300;9;26;1;N;445322,078174877;4476210,38683134
13/12/2020 12:40:07;5919;240;2;22;0;N;445476,947370977;4476306,75167765
13/12/2020 12:40:07;5920;380;45;49;1;N;445469,887921025;4476311,83936427
13/12/2020 12:40:07;5921;380;8;41;1;N;445680,760595146;4476439,98916951
13/12/2020 12:40:07;3593;220;3;27;1;N;445758,743286197;4476481,92539611
13/12/2020 12:40:07;3594;300;3;24;0;N;445998,507766493;4476589,35202991
13/12/2020 12:40:07;5922;240;3;27;1;N;445988,445727273;4476593,33869246
13/12/2020 12:40:07;5923;480;3;22;0;S;446187,810026753;4476664,18461035
13/12/2020 12:40:07;5924;580;3;22;0;N;446996,582597555;4476937,07133178
13/12/2020 12:40:07;5925;200;2;38;1;N;444820,563950772;4476000,2753822
13/12/2020 12:40:07;3644;0;98;47;1;S;444753,667019071;4475982,26705213
13/12/2020 12:40:07;3645;160;2;32;1;N;444895,892845133;4476013,68631875
13/12/2020 12:40:07;5926;499;10;30;1;N;445198,771026556;4476134,64694458
13/12/2020 12:40:07;3775;340;5;41;1;N;445780,706816678;4476504,33404629
13/12/2020 12:40:07;3776;160;1;22;0;N;445629,962580502;4476402,25654389
13/12/2020 12:40:07;3756;520;3;19;0;N;447035,882253989;4476957,96934289
13/12/2020 12:40:07;10550;520;3;18;0;N;446708,26565028;4476845,10557151
13/12/2020 12:40:07;5927;360;43;25;0;N;444128,362511215;4475954,53849737
13/12/2020 12:40:07;5928;260;2;19;0;S;444146,434342705;4475806,68603933
13/12/2020 12:40:07;5929;220;5;38;1;N;444238,286625014;4475792,95677895
13/12/2020 12:40:07;5930;160;22;27;1;N;444208,891363969;4475714,9918574
13/12/2020 12:40:07;5931;40;0;22;0;N;444378,729283284;4475859,12566616
13/12/2020 12:40:07;5932;100;1;18;0;N;444393,463032784;4476007,36351706
13/12/2020 12:40:07;5933;280;7;31;1;N;444601,931303564;4475886,07283161
13/12/2020 12:40:07;5934;300;10;55;2;N;445043,964590479;4475985,03730332
13/12/2020 12:40:07;5935;160;8;65;2;N;445077,397329395;4476123,36240545
13/12/2020 12:40:07;5936;220;35;42;1;N;445394,188748247;4476187,98829121
13/12/2020 12:40:07;5937;100;2;25;0;N;445618,799139425;4476342,61071142
13/12/2020 12:40:07;5938;80;1;13;0;N;445806,256811622;4476590,57457723
13/12/2020 12:40:07;5939;440;2;25;0;N;445808,174869807;4476672,80710598
13/12/2020 12:40:07;5940;380;5;27;1;N;445948,337493782;4476461,30106634
13/12/2020 12:40:07;5941;120;3;8;0;N;446073,569071137;4476691,91464757
13/12/2020 12:40:07;5942;580;3;26;1;N;445913,476414849;4476488,52123296
13/12/2020 12:40:07;10552;520;4;19;0;N;446212,333790986;4476663,1409625
13/12/2020 12:40:07;10553;140;2;15;0;N;446359,976251369;4476653,26544105
13/12/2020 12:40:07;10555;420;2;19;0;N;446467,922855058;4476752,07574732
13/12/2020 12:40:07;10556;440;3;20;0;N;446498,407953533;4476772,62015619
13/12/2020 12:40:07;10554;40;0;10;0;S;446361,1303791;4476806,7232451
13/12/2020 12:40:07;10558;600;5;17;0;N;446838,865525172;4476889,24179047
13/12/2020 12:40:07;10557;400;2;20;0;N;446871,096076823;4476893,42195383
13/12/2020 12:40:07;10559;360;2;18;0;N;446651,979298609;4476815,95817013
13/12/2020 12:40:07;5943;100;4;27;1;N;446951,04821919;4476894,7265073
13/12/2020 12:40:07;3528;20;2;15;0;N;446115,327032004;4477351,21734688
13/12/2020 12:40:07;5944;60;2;48;1;N;445690,135963312;4476463,43076848
13/12/2020 12:40:07;5945;40;15;26;1;N;445568,562099802;4476388,35352614
13/12/2020 12:40:07;5946;20;14;26;1;N;444834,19918174;4476021,50876282
13/12/2020 12:40:07;10005;80;0;6;0;S;444906,832536312;4476015,90368739
13/12/2020 12:40:07;10006;640;30;22;0;S;444927,227273193;4476012,35721447
13/12/2020 12:40:07;5917;360;86;45;1;N;445167,034355475;4476121,46390894
13/12/2020 12:40:07;10004;0;0;0;0;S;445190,048825117;4476129,32502241
13/12/2020 12:40:07;10007;420;1;8;0;S;446443,784328583;4476753,5471158
13/12/2020 12:40:07;10008;460;7;13;0;S;446355,600392364;4476712,93685337
13/12/2020 12:40:07;5947;520;2;26;1;N;446030,761033806;4476272,20342558
13/12/2020 12:40:07;5948;140;1;18;0;N;446112,213067669;4476150,63547405
13/12/2020 12:40:07;5949;380;3;28;1;N;446138,489815103;4476069,7932113
13/12/2020 12:40:07;5950;120;1;13;0;N;446148,36299604;4476075,03436648
13/12/2020 12:40:07;5951;860;6;29;1;N;446251,874383729;4475904,72329796
13/12/2020 12:40:07;5952;420;1;20;0;N;446326,009432128;4475727,6379851
13/12/2020 12:40:07;5953;100;0;19;0;N;446335,484981216;4475732,06276961
13/12/2020 12:40:07;5954;240;25;32;1;N;446220,38193332;4475946,66610694
13/12/2020 12:40:07;5955;540;3;25;0;N;446400,526683208;4475628,6601006
13/12/2020 12:40:07;5956;260;51;35;1;S;446617,142729912;4475197,19963633
13/12/2020 12:40:07;5957;580;3;19;0;N;446786,82899216;4474920,75071576
13/12/2020 12:40:07;5958;740;10;27;1;N;446803,101036449;4474853,76780609
13/12/2020 12:40:07;5959;240;4;51;2;N;446810,824031787;4474858,05789554
13/12/2020 12:40:07;5960;620;4;20;0;N;446890,806474846;4474730,0665773
13/12/2020 12:40:07;5961;1100;27;34;1;N;446990,374935571;4474513,24831527
13/12/2020 12:40:07;5962;320;3;21;0;N;446305,750961116;4476072,63075644
13/12/2020 12:40:07;5963;340;1;21;0;N;446149,637883097;4475984,46294241
13/12/2020 12:40:07;5964;140;1;9;0;N;446451,689487601;4475734,94738171
13/12/2020 12:40:07;5965;360;2;18;0;N;446295,527793022;4475652,74539922
13/12/2020 12:40:07;5966;180;0;12;0;N;446803,418474255;4475172,35387691
13/12/2020 12:40:07;5967;1560;10;31;1;N;447102,159973693;4474228,03599945
13/12/2020 12:40:07;5968;40;84;41;1;N;447180,591694986;4474274,17419613
13/12/2020 12:40:07;5969;600;18;35;1;N;447216,506836871;4474257,42890929
13/12/2020 12:40:07;5970;340;2;47;1;N;447012,089770995;4474334,47607648
13/12/2020 12:40:07;5971;280;0;18;0;N;446580,858000276;4474994,93968747
13/12/2020 12:40:07;5972;220;5;44;1;N;446903,257504886;4474833,01185924
13/12/2020 12:40:07;5973;620;4;22;0;N;447071,256980034;4474399,0021724
13/12/2020 12:40:07;5974;200;1;28;1;S;446927,892463053;4474307,0535728
13/12/2020 12:40:07;3646;700;36;30;1;N;446985,356627006;4474216,24596939
13/12/2020 12:40:07;5975;240;47;31;1;S;446227,799601177;4475913,30815706
13/12/2020 12:40:07;5976;680;4;26;1;N;446349,847022655;4475721,66818449
13/12/2020 12:40:07;5977;680;2;26;1;N;446510,016243105;4475392,85075029
13/12/2020 12:40:07;5978;499;2;21;0;N;446480,984775098;4475481,79914633
13/12/2020 12:40:07;5979;160;49;30;1;S;446579,37846433;4475304,65401556
13/12/2020 12:40:07;5980;640;3;25;0;N;446665,731345769;4475144,90763504
13/12/2020 12:40:07;5981;360;62;36;1;S;446753,743860549;4474946,23355435
13/12/2020 12:40:07;5982;780;12;38;1;N;446880,131592256;4474713,84584691
13/12/2020 12:40:07;5983;740;5;21;0;N;447013,557883093;4474503,64634058
13/12/2020 12:40:07;5984;1180;10;31;1;N;447017,232135163;4474465,06731442
13/12/2020 12:40:07;5985;300;1;25;0;N;446067,417226343;4476239,09905796
13/12/2020 12:40:07;5986;380;3;29;1;N;446111,18954253;4475553,05027531
13/12/2020 12:40:07;5987;80;3;19;0;N;446199,110472869;4475516,64259453
13/12/2020 12:40:07;5988;60;51;51;2;N;446544,432084434;4475225,14246293
13/12/2020 12:40:07;5989;40;0;26;1;N;446319,705401068;4475100,52236775
13/12/2020 12:40:07;3647;120;1;31;1;N;446358,516900989;4475213,65371452
13/12/2020 12:40:07;5990;0;0;1;0;S;446435,034438743;4475080,13323715
13/12/2020 12:40:07;5991;499;2;22;0;N;446419,634092047;4475560,78009695
13/12/2020 12:40:07;5992;0;98;48;1;S;447068,332446183;4474316,68861429
13/12/2020 12:40:07;5993;0;0;0;0;S;447086,080860613;4474252,00378229
13/12/2020 12:40:07;5999;100;1;26;1;N;446575,646782102;4475283,24487164
13/12/2020 12:40:07;10345;520;6;13;0;N;446500,317719123;4475754,66583348
13/12/2020 12:40:07;10344;499;3;9;0;N;446688,695733804;4475857,49020511
13/12/2020 12:40:07;10343;200;1;11;0;N;446824,880278227;4475943,68117828
13/12/2020 12:40:07;10342;380;2;18;0;N;446855,999256218;4475955,3494955
13/12/2020 12:40:07;10340;120;0;11;0;N;447023,520282192;4476066,26333284
13/12/2020 12:40:07;10486;60;0;2;0;N;446905,009062764;4476111,72743229
13/12/2020 12:40:07;10341;300;1;18;0;N;447088,836953911;4476099,94237267
13/12/2020 12:40:07;10348;180;2;19;0;N;446320,944761653;4476074,81266297
13/12/2020 12:40:07;10480;0;98;48;1;S;446762,343624756;4476213,91867262
13/12/2020 12:40:07;10481;0;98;48;1;S;446748,548122781;4476213,78400251
13/12/2020 12:40:07;10483;0;98;48;1;S;446544,329366481;4476141,08833638
13/12/2020 12:40:07;10482;0;98;48;1;S;446531,315570342;4476143,63263242
13/12/2020 12:40:07;10485;0;98;48;1;S;446816,023104278;4476322,25509331
13/12/2020 12:40:07;10484;180;3;11;0;N;446662,487368815;4476089,06048952
13/12/2020 12:40:07;5994;20;56;33;1;N;446021,202505759;4476372,67683532
13/12/2020 12:40:07;5995;60;47;29;1;N;445989,156200452;4476302,83939588
13/12/2020 12:40:07;5996;40;22;25;0;N;446326,994362954;4475808,76219276
13/12/2020 12:40:07;5997;20;0;13;0;N;446275,878760678;4475776,92263968
13/12/2020 12:40:07;5998;0;98;48;1;S;446529,157555637;4475443,65433033
13/12/2020 12:40:07;6000;120;2;37;1;N;446612,639632412;4475232,89683756
13/12/2020 12:40:07;6001;0;0;7;0;S;446571,394784762;4475234,97532325
13/12/2020 12:40:07;6002;60;16;50;1;N;446622,970731883;4475263,72085557
13/12/2020 12:40:07;6003;0;0;7;0;S;446917,981955346;4474596,54434711
13/12/2020 12:40:07;6004;220;5;32;1;N;447165,878328196;4474215,11530817
13/12/2020 12:40:07;6005;60;2;25;0;N;446372,895641481;4476131,97992129
13/12/2020 12:40:07;6006;80;1;16;0;S;446570,268715668;4475824,76158708
13/12/2020 12:40:07;6007;0;0;13;0;S;447148,202990164;4474339,14726875
13/12/2020 12:40:07;6009;680;3;23;0;N;443667,910858986;4479276,87820796
13/12/2020 12:40:07;6010;400;1;14;0;N;443758,344884924;4479179,1898613
13/12/2020 12:40:07;6011;400;1;19;0;N;443865,568764373;4479081,1244881
13/12/2020 12:40:07;6012;540;2;15;0;N;444018,643796608;4478980,32025005
13/12/2020 12:40:07;6013;600;3;27;1;N;444129,288379028;4478871,44289625
13/12/2020 12:40:07;6014;460;3;20;0;N;444168,154313549;4478796,83576028
13/12/2020 12:40:07;6015;600;3;26;1;N;444255,145436163;4478664,40691363
13/12/2020 12:40:07;6016;520;2;26;1;N;444290,972926104;4478636,03860454
13/12/2020 12:40:07;6017;499;3;25;0;N;444406,89594193;4478441,25282105
13/12/2020 12:40:07;6018;620;3;24;0;N;444741,699778158;4477891,19104053
13/12/2020 12:40:07;6019;260;0;10;0;N;444811,78357545;4477767,21620755
13/12/2020 12:40:07;6020;1240;4;30;1;N;444866,53054282;4477696,38146695
13/12/2020 12:40:07;6021;640;3;26;1;N;444965,065136325;4477548,90589672
13/12/2020 12:40:07;6022;980;5;38;1;N;444975,263028893;4477556,39066449
13/12/2020 12:40:07;6023;640;2;33;1;N;445088,769310944;4477435,69390059
13/12/2020 12:40:07;6024;840;7;32;1;N;445261,529081899;4477336,897377
13/12/2020 12:40:07;6025;640;3;53;2;N;445596,856666172;4477062,95378099
13/12/2020 12:40:07;3791;400;1;23;0;N;445726,705567469;4476849,39378111
13/12/2020 12:40:07;6026;60;48;26;1;S;443767,120571544;4479281,83720985
13/12/2020 12:40:07;6027;280;1;23;0;N;443763,709076342;4479107,37280491
13/12/2020 12:40:07;6028;360;2;20;0;N;444027,451869062;4479100,55633755
13/12/2020 12:40:07;6029;240;5;29;1;N;444013,064047686;4478810,56533441
13/12/2020 12:40:07;6030;340;1;23;0;N;444322,371179263;4478777,69057661
13/12/2020 12:40:07;6031;340;5;27;1;N;444261,338204186;4478505,042543
13/12/2020 12:40:07;6032;499;34;31;1;N;444888,979423539;4477889,14387821
13/12/2020 12:40:07;6033;560;5;38;1;N;444809,460645258;4477597,71662345
13/12/2020 12:40:07;6034;260;2;31;1;N;444157,624102051;4479249,20058497
13/12/2020 12:40:07;6035;140;0;13;0;N;444311,442515209;4479372,89012314
13/12/2020 12:40:07;6036;220;2;23;0;N;444315,562091041;4479496,85488711
13/12/2020 12:40:07;6037;200;2;17;0;N;445587,995404914;4476928,01272661
13/12/2020 12:40:07;10112;580;3;21;0;N;443972,01821329;4478986,47739102
13/12/2020 12:40:07;6038;300;2;16;0;N;443981,955537857;4478451,45254494
13/12/2020 12:40:07;6039;720;5;17;0;N;443984,139107713;4478277,30226478
13/12/2020 12:40:07;6040;340;3;20;0;N;444079,304201131;4478026,60397703
13/12/2020 12:40:07;6041;860;2;22;0;N;443837,934167538;4478283,27889757
13/12/2020 12:40:07;6042;499;5;20;0;N;444106,480195963;4478409,94175933
13/12/2020 12:40:07;6043;560;8;32;1;N;443883,357564368;4478111,26725855
13/12/2020 12:40:07;10110;580;2;18;0;N;443927,88389518;4479059,7258482
13/12/2020 12:40:07;6044;499;3;20;0;N;444578,889649953;4478182,57819929
13/12/2020 12:40:07;6045;660;3;26;1;N;444623,080117313;4478128,92846893
13/12/2020 12:40:07;10111;320;3;32;1;N;444096,603620467;4479071,51058649
13/12/2020 12:40:07;10113;740;2;18;0;N;444414,120219429;4478449,32702675
13/12/2020 12:40:07;10115;460;2;26;1;N;444515,624218869;4478279,98422301
13/12/2020 12:40:07;10116;720;3;23;0;N;444509,607879136;4478307,31215444
13/12/2020 12:40:07;10114;20;0;7;0;N;444549,556272109;4478442,62607625
13/12/2020 12:40:07;10117;780;5;23;0;N;444680,935719968;4477997,93008561
13/12/2020 12:40:07;10118;520;3;21;0;N;444771,152709107;4478073,20684557
13/12/2020 12:40:07;10120;760;6;25;0;N;444729,773351746;4477935,91010278
13/12/2020 12:40:07;10119;360;1;22;0;N;444634,24556324;4477862,5174997
13/12/2020 12:40:07;10125;140;1;23;0;N;445327,91255089;4476785,97711067
13/12/2020 12:40:07;10124;160;2;12;0;N;445780,135255561;4477035,87160492
13/12/2020 12:40:07;10122;980;7;32;1;N;445139,702611505;4477413,6488478
13/12/2020 12:40:07;10123;60;2;14;0;N;445249,152709537;4477463,74293101
13/12/2020 12:40:07;10121;160;0;23;0;N;444850,174726033;4477703,95789655
13/12/2020 12:40:07;10126;620;2;23;0;N;445310,087166687;4477294,60640193
13/12/2020 12:40:07;10129;700;5;25;0;N;444630,609285601;4478088,41403833
13/12/2020 12:40:07;10438;420;3;13;0;N;444024,668210132;4478087,36040817
13/12/2020 12:40:07;10128;520;2;24;0;N;445481,930816419;4477188,12190599
13/12/2020 12:40:07;10127;640;3;26;1;N;445354,709897735;4477279,53868577
13/12/2020 12:40:07;10168;700;3;22;0;N;443810,566939584;4479150,21137364
13/12/2020 12:40:07;10298;740;3;27;1;N;443634,555880673;4479335,764148
13/12/2020 12:40:07;10440;100;2;11;0;N;444164,272959524;4477954,29050935
13/12/2020 12:40:07;10439;0;95;47;1;S;444186,285537713;4478068,58836456
13/12/2020 12:40:07;10437;400;2;16;0;N;443992,93452068;4478193,08085333
13/12/2020 12:40:07;10436;499;3;22;0;N;444037,710384306;4478358,46203857
13/12/2020 12:40:07;10435;220;1;16;0;N;444228,330874615;4478489,36366403
13/12/2020 12:40:07;6048;0;0;0;0;S;444367,047268176;4478580,29532992
13/12/2020 12:40:07;6050;160;26;41;1;S;444720,194092452;4477936,50376746
13/12/2020 12:40:07;6051;0;96;47;1;S;444712,254314614;4477904,2935229
13/12/2020 12:40:07;6052;40;23;20;0;N;445003,46884961;4477475,33195839
13/12/2020 12:40:07;6053;80;32;30;1;N;445066,142813969;4477491,25597815
13/12/2020 12:40:07;6054;100;32;35;1;N;445207,901215766;4477396,94987351
13/12/2020 12:40:07;6055;180;46;45;1;N;445262,389625167;4477296,39944078
13/12/2020 12:40:07;6056;200;6;42;1;N;445270,758395892;4477322,24372235
13/12/2020 12:40:07;6057;160;7;48;1;N;445363,027034435;4477232,57773325
13/12/2020 12:40:07;6058;200;59;36;1;S;445691,065877891;4476986,94748485
13/12/2020 12:40:07;6059;140;21;22;0;N;444085,195398675;4479200,64778158
13/12/2020 12:40:07;6061;200;2;22;0;N;444139,309075119;4478453,83422145
13/12/2020 12:40:07;6062;860;5;28;1;N;443564,425102886;4479659,39387704
13/12/2020 12:40:07;6063;600;3;23;0;N;443513,042441004;4479914,28064723
13/12/2020 12:40:07;6064;740;4;24;0;N;443489,765660052;4479968,61742983
13/12/2020 12:40:07;6065;560;3;27;1;N;443465,010613162;4480094,30139242
13/12/2020 12:40:07;6066;740;3;20;0;N;443462,636160823;4480167,96597815
13/12/2020 12:40:07;6067;260;0;17;0;N;443392,761778247;4480453,93128918
13/12/2020 12:40:07;6068;320;1;18;0;N;443366,059136708;4480650,71522824
13/12/2020 12:40:07;6069;220;0;9;0;N;443306,085940996;4481050,93897241
13/12/2020 12:40:07;6070;380;0;12;0;N;443368,382618316;4481156,83229747
13/12/2020 12:40:07;6071;499;0;19;0;N;443467,997763687;4481307,88748298
13/12/2020 12:40:07;6072;600;2;30;1;N;443414,124548839;4479783,62995567
13/12/2020 12:40:07;6073;100;1;13;0;N;443566,32115537;4480033,64468979
13/12/2020 12:40:07;6074;280;3;22;0;N;443202,950296484;4480876,30687558
13/12/2020 12:40:07;6075;0;0;0;0;S;443386,821195829;4481290,8544831
13/12/2020 12:40:07;6076;80;0;13;0;N;443546,455143752;4480331,84624271
13/12/2020 12:40:07;6077;360;2;22;0;N;443439,853528312;4480730,74985382
13/12/2020 12:40:07;6078;140;0;17;0;N;443717,192752416;4480591,4275433
13/12/2020 12:40:07;6079;40;0;9;0;N;443819,998962565;4480593,50798906
13/12/2020 12:40:07;6080;360;1;21;0;N;443806,766962685;4480480,27605675
13/12/2020 12:40:07;6081;160;2;19;0;N;443105,32297351;4481054,28488037
13/12/2020 12:40:07;6082;340;3;23;0;N;442968,429820293;4481254,01336429
13/12/2020 12:40:07;6083;220;3;19;0;N;442959,346400269;4481125,71950033
13/12/2020 12:40:07;6084;0;96;46;1;S;443103,927441474;4481187,82765287
13/12/2020 12:40:07;6085;420;2;16;0;N;443441,299224128;4480720,56917366
13/12/2020 12:40:07;6086;240;0;26;1;N;443708,241479015;4480624,06632491
13/12/2020 12:40:07;6087;320;1;23;0;N;443943,879503557;4480382,55234682
13/12/2020 12:40:07;6088;80;1;25;0;N;443586,938857531;4480717,78274209
13/12/2020 12:40:07;6089;40;0;7;0;N;443611,88316034;4480596,18130459
13/12/2020 12:40:07;6090;140;1;13;0;N;443711,043637773;4480362,00030338
13/12/2020 12:40:07;6091;1100;11;30;1;N;443700,204638303;4481552,11309099
13/12/2020 12:40:07;6092;1220;4;24;0;N;443776,46597539;4481613,0201765
13/12/2020 12:40:07;6093;1240;7;30;1;N;443914,547440612;4481717,56498498
13/12/2020 12:40:07;6094;440;12;19;0;N;443764,018667176;4481690,92906573
13/12/2020 12:40:07;6095;680;4;33;1;N;443627,993873898;4481635,55079366
13/12/2020 12:40:07;6096;900;4;21;0;N;443657,068790506;4481527,00741647
13/12/2020 12:40:07;6097;620;2;26;1;N;443471,170488692;4481284,24452952
13/12/2020 12:40:07;3831;180;3;27;1;N;443454,108754375;4481234,7302826
13/12/2020 12:40:07;6098;160;3;40;1;N;443510,229878822;4481199,6682629
13/12/2020 12:40:07;6099;60;2;30;1;N;443681,734130169;4481029,96072932
13/12/2020 12:40:07;6100;740;5;22;0;N;443612,750853927;4479426,12630995
13/12/2020 12:40:07;10167;60;0;11;0;N;443335,900923631;4480286,09050827
13/12/2020 12:40:07;6101;60;0;11;0;N;443729,321702083;4479859,73609218
13/12/2020 12:40:07;6102;100;0;18;0;N;443773,337852947;4479786,02883491
13/12/2020 12:40:07;6103;180;2;15;0;N;443739,32970708;4479932,60026419
13/12/2020 12:40:07;10109;1060;6;42;1;N;443757,065962614;4481707,22604421
13/12/2020 12:40:07;6111;220;9;5;0;N;443769,50415118;4480508,00263657
13/12/2020 12:40:07;6104;60;2;15;0;S;443795,156677292;4481729,66061785
13/12/2020 12:40:07;6105;320;72;69;2;N;443707,352414255;4481528,2861969
13/12/2020 12:40:07;6106;20;0;16;0;N;443412,756875833;4480528,54220266
13/12/2020 12:40:07;6107;0;98;55;2;S;443501,392748409;4480125,19329445
13/12/2020 12:40:07;3430;40;18;5;0;N;443632,3540076;4479508,70412837
13/12/2020 12:40:07;3777;80;63;38;1;N;443768,564586387;4479875,08387983
13/12/2020 12:40:07;6109;40;33;26;1;N;443601,028714212;4480642,0936041
13/12/2020 12:40:07;3778;120;52;46;1;N;443575,319066622;4480666,55845665
13/12/2020 12:40:07;6110;0;0;0;0;S;443691,3035486;4480585,5767054
13/12/2020 12:40:07;6112;0;5;6;0;N;443761,987381;4480536,480718
13/12/2020 12:40:07;9984;240;4;27;1;N;443418,175664726;4479775,09215921
13/12/2020 12:40:07;10009;140;22;17;0;N;443358,372261921;4480733,50280895
13/12/2020 12:40:07;10010;280;1;13;0;N;443362,022008264;4480785,67301666
13/12/2020 12:40:07;9857;100;1;25;0;N;443398,285148741;4479866,55359466
13/12/2020 12:40:07;6113;400;2;31;1;N;444068,85192492;4473543,77440029
13/12/2020 12:40:07;6114;520;2;29;1;N;444262,140615405;4473550,32233918
13/12/2020 12:40:07;6115;340;1;24;0;N;444266,051029629;4473540,46581917
13/12/2020 12:40:07;6116;320;9;28;1;N;445168,894951684;4473278,9781891
13/12/2020 12:40:07;6117;200;1;26;1;N;445089,777495035;4473312,22911085
13/12/2020 12:40:07;6118;220;4;26;1;N;445295,183516824;4473155,70484297
13/12/2020 12:40:07;6119;180;12;24;0;N;445302,613257426;4473143,1251395
13/12/2020 12:40:07;6123;160;0;22;0;N;445326,613029418;4473298,62441767
13/12/2020 12:40:07;6121;200;6;26;1;N;444322,870893677;4473465,83658791
13/12/2020 12:40:07;6122;340;5;36;1;N;444440,473911809;4473630,96332163
13/12/2020 12:40:07;6455;420;4;15;0;N;444474,676599351;4473669,26731
13/12/2020 12:40:07;6433;460;3;33;1;N;444434,710131792;4473757,43683302
13/12/2020 12:40:07;6124;240;11;54;2;N;445494,142418044;4472820,70855581
13/12/2020 12:40:07;6125;120;1;20;0;N;445630,582693598;4472965,59909637
13/12/2020 12:40:07;6456;0;98;48;1;S;444565,525607534;4473783,90320912
13/12/2020 12:40:07;6454;0;98;48;1;S;444556,431076946;4473786,04191543
13/12/2020 12:40:07;6453;440;7;30;1;N;444667,573510715;4473918,86976192
13/12/2020 12:40:07;6457;380;5;42;1;N;444743,017470343;4473925,59645666
13/12/2020 12:40:07;6439;0;98;48;1;S;444619,312505486;4473720,43134933
13/12/2020 12:40:07;6463;0;98;48;1;S;444561,028239897;4473722,05882669
13/12/2020 12:40:07;6120;520;3;38;1;N;444153,183336441;4473604,97635292
13/12/2020 12:40:07;6126;100;1;44;1;N;444017,499163461;4473554,80500851
13/12/2020 12:40:07;6127;280;39;51;2;N;444136,776218704;4473631,86725997
13/12/2020 12:40:07;6128;40;2;16;0;N;444183,821327456;4473616,33948732
